Gene_A,Gene_B
DNMT3B,DUSP23
DNMT3B,EZH2
DNMT3B,HDAC1
DNMT3B,HDAC2
DNMT3B,MAP1LC3B
DNMT3B,PAM16
DNMT3B,PCYT2
DNMT3B,PLEKHJ1
DNMT3B,RPS10
DNMT3B,SGO1
DNMT3B,SUMO1
DNMT3B,UBC
DNMT3B,UBE2I
DNMT3B,UBE2W
DNMT3B,UGGT1
DNMT3B,UHRF1
DNMT3B,WARS1
DNPEP,ADAMTSL4
DNPEP,DBNL
DNPEP,DGCR6
DNPEP,DNAJC9
DNPEP,HSDL2
DNPEP,KIF3A
DNPEP,KIF4A
DNPEP,KRT33A
DNPEP,KRT36
DNPEP,KRT82
DNPEP,MPP1
DNPEP,MPPED1
DNPEP,PADI4
DNPEP,Q9H8J7
DNPEP,RAB11B
DNPEP,SAT1
DNPEP,STAU1
DNPEP,TBC1D4
DNPEP,UBC
DNPEP,UNC13A
DNPEP,XRCC4
DNPH1,DDIT4L
DNPH1,FTSJ1
DNPH1,KAT5
DNPH1,POT1
DNPH1,PRKCA
DNPH1,SETDB1
DNPH1,TERF1
DNPH1,YWHAG
DNTT,ABTB2
DNTT,MEI4
DNTT,REL
DNTT,TCF4
DNTT,UBC
DNTTIP1,A2M
DNTTIP1,ANP32B
DNTTIP1,CCNA2
DNTTIP1,CLCN2
DNTTIP1,DMWD
DNTTIP1,DNTT
DNTTIP1,EAF1
DNTTIP1,ESR2
DNTTIP1,FOXJ2
DNTTIP1,HDAC1
DNTTIP1,HDAC2
DNTTIP1,HMBOX1
DNTTIP1,HOMEZ
DNTTIP1,HTT
DNTTIP1,MAGEA6
DNTTIP1,MFAP1
DNTTIP1,MIDEAS
DNTTIP1,NEFM
DNTTIP1,PLK2
DNTTIP1,POLR2F
DNTTIP1,SPRED1
DNTTIP1,TOR1A
DNTTIP1,TSC1
DNTTIP1,UBC
DNTTIP1,UBQLN1
DNTTIP1,WDFY2
DNTTIP2,CAVIN1
DNTTIP2,CEP70
DNTTIP2,CIT
DNTTIP2,DNTT
DNTTIP2,ESR1
DNTTIP2,ESR2
DNTTIP2,HNRNPA1
DNTTIP2,IFI16
DNTTIP2,KIF14
DNTTIP2,NIFK
DNTTIP2,PHF8
DNTTIP2,PICK1
DNTTIP2,PRC1
DNTTIP2,RNF8
DNTTIP2,SMARCA2
DNTTIP2,STAU1
DNTTIP2,SUMO2
DNTTIP2,TULP3
DNTTIP2,UBC
DOC2A,DOC2B
DOC2A,KCTD21
DOC2A,TTC21B
DOC2A,UBASH3B
DOC2A,UNC13B
DOCK1,ANKRD54
DOCK1,BTRC
DOCK1,CHN1
DOCK1,CRK
DOCK1,DOCK5
DOCK1,DOCK9
DOCK1,ELMO1
DOCK1,GRB2
DOCK1,MEPCE
DOCK1,NCK1
DOCK1,SRC
DOCK1,SURF4
DOCK1,TAMALIN
DOCK1,VIRMA
DOCK10,CCDC102B
DOCK10,LURAP1
DOCK10,MAGEA11
DOCK10,PRPF40A
DOCK10,RAC3
DOCK10,VIRMA
DOCK2,ABCD3
DOCK2,CALCOCO2
DOCK2,CCNDBP1
DOCK2,CD247
DOCK2,CYSRT1
DOCK2,ELMO1
DOCK2,GOLGA6L9
DOCK2,HNRNPK
DOCK2,KRT40
DOCK2,KRTAP1-1
DOCK2,KRTAP1-3
DOCK2,KRTAP10-1
DOCK2,KRTAP10-3
DOCK2,KRTAP10-7
DOCK2,KRTAP10-8
DOCK2,KRTAP10-9
DOCK2,KRTAP12-3
DOCK2,KRTAP17-1
DOCK2,KRTAP3-1
DOCK2,KRTAP3-3
DOCK2,KRTAP4-2
DOCK2,KRTAP5-7
DOCK2,KRTAP5-9
DOCK2,KRTAP9-2
DOCK2,KRTAP9-3
DOCK2,KRTAP9-4
DOCK2,LITAF
DOCK2,MAPT
DOCK2,NBPF19
DOCK2,NOTCH2NLA
DOCK2,NOTCH2NLC
DOCK2,PLEKHF2
DOCK2,PLSCR1
DOCK2,PRC1
DOCK2,Q9P1N4
DOCK2,RAC1
DOCK2,TENM4
DOCK2,UBC
DOCK3,ABCD3
DOCK3,AKAP1
DOCK3,ARHGAP5
DOCK3,ATP5MF
DOCK3,CAND1
DOCK3,CCDC47
DOCK3,CIRBP
DOCK3,CRK
DOCK3,DHCR7
DOCK3,ELMO1
DOCK3,ELMO2
DOCK3,GAR1
DOCK3,GCN1
DOCK3,GRB2
DOCK3,HACD3
DOCK3,HLA-C
DOCK3,MAGED2
DOCK3,MAT2A
DOCK3,MRPL47
DOCK3,NCK1
DOCK3,PDIA4
DOCK3,PIK3R1
DOCK3,PLEKHF2
DOCK3,PSMD3
DOCK3,PYCR2
DOCK3,RAC1
DOCK3,REPIN1
DOCK3,SEC13
DOCK3,SEC16A
DOCK3,SIRT5
DOCK3,SRC
DOCK3,SURF4
DOCK3,TIMM50
DOCK3,UBAP2L
DOCK3,XPO1
DOCK3,YME1L1
DOCK3,ZNF24
DOCK3,ZNF768
DOCK3,ZYX
DOCK4,ARHGAP11B
DOCK4,ARHGAP36
DOCK4,ELMO1
DOCK4,GRB2
DOCK4,ITSN1
DOCK4,RPL22L1
DOCK4,VIRMA
DOCK4,YWHAB
DOCK5,ANKRD54
DOCK5,CDCA5
DOCK5,CRK
DOCK5,ELMO1
DOCK5,GRB2
DOCK5,INTU
DOCK5,KIF20A
DOCK5,MCAT
DOCK5,PPP4R3A
DOCK5,S100A9
DOCK5,SSR4
DOCK5,VIRMA
DOCK5,YME1L1
DOCK6,NSRP1
DOCK7,ANXA7
DOCK7,API5
DOCK7,ARHGAP30
DOCK7,AURKB
DOCK7,BCL2L1
DOCK7,C9J8M4
DOCK7,CAPZA2
DOCK7,CDK2
DOCK7,CDKN1A
DOCK7,CEP250
DOCK7,CKB
DOCK7,CRLF3
DOCK7,DCAF7
DOCK7,DOCK6
DOCK7,GRB7
DOCK7,GTF2A1
DOCK7,HTRA2
DOCK7,IMMP1L
DOCK7,IMMP2L
DOCK7,KIF14
DOCK7,KIF23
DOCK7,LPCAT1
DOCK7,LRCH1
DOCK7,LRCH2
DOCK7,LRCH3
DOCK7,MOB1B
DOCK7,MYO19
DOCK7,MYO1C
DOCK7,MYO6
DOCK7,NSD3
DOCK7,PDIA4
DOCK7,PPP1R18
DOCK7,PRKCSH
DOCK7,PTGER3
DOCK7,RASSF10
DOCK7,RBBP7
DOCK7,RPP14
DOCK7,SKAP1
DOCK7,SNCA
DOCK7,STAU1
DOCK7,TK1
DOCK7,TP53
DOCK7,TUBGCP3
DOCK7,UBA1
DOCK7,UBC
DOCK7,USP19
DOCK7,USP7
DOCK7,VIRMA
DOCK7,YWHAG
DOCK7,YWHAH
DOCK8,A8K900
DOCK8,ABLIM1
DOCK8,ACAT1
DOCK8,ANP32A
DOCK8,ANXA2
DOCK8,ANXA5
DOCK8,ANXA6
DOCK8,ARPC3
DOCK8,ATP5PO
DOCK8,BAG3
DOCK8,BSG
DOCK8,BYSL
DOCK8,CALD1
DOCK8,CARHSP1
DOCK8,CHMP2A
DOCK8,CKB
DOCK8,CLTA
DOCK8,COG6
DOCK8,COX5A
DOCK8,CRLF3
DOCK8,CS
DOCK8,DGCR6
DOCK8,DLD
DOCK8,DOCK6
DOCK8,DOCK7
DOCK8,DSG1
DOCK8,FAM124A
DOCK8,FAM161A
DOCK8,FANCL
DOCK8,FBXL12
DOCK8,HBZ
DOCK8,HSF2BP
DOCK8,HSPE1
DOCK8,IPO5
DOCK8,KRT40
DOCK8,LDHA
DOCK8,LDHB
DOCK8,LMNB2
DOCK8,LRCH1
DOCK8,LRCH2
DOCK8,LRCH3
DOCK8,LRRC59
DOCK8,LUC7L2
DOCK8,MAGED2
DOCK8,MCM3
DOCK8,MED30
DOCK8,MOB1A
DOCK8,MOB1B
DOCK8,MORC3
DOCK8,MRPL2
DOCK8,MRPL38
DOCK8,MRPS28
DOCK8,MTG1
DOCK8,NME2
DOCK8,PA2G4
DOCK8,PAICS
DOCK8,PCMT1
DOCK8,PDHA1
DOCK8,PDIA3
DOCK8,PFKFB2
DOCK8,PFN1
DOCK8,PGK1
DOCK8,PIMREG
DOCK8,PPIB
DOCK8,PRDX3
DOCK8,PRKCSH
DOCK8,RPN1
DOCK8,RPN2
DOCK8,RPS27A
DOCK8,RTP5
DOCK8,RUVBL1
DOCK8,S100A7
DOCK8,S100A8
DOCK8,S100A9
DOCK8,SEPTIN7
DOCK8,SHMT2
DOCK8,SMAD2
DOCK8,SNRNP70
DOCK8,SNRPF
DOCK8,SRSF5
DOCK8,SRSF8
DOCK8,SSB
DOCK8,STIP1
DOCK8,TAGLN2
DOCK8,TGM3
DOCK8,TMEM263
DOCK8,TPI1
DOCK8,TPR
DOCK8,UBA1
DOCK8,ZFC3H1
DOCK8,ZNF581
DOCK9,ANXA5
DOCK9,CHD1
DOCK9,CNBP
DOCK9,CUL4B
DOCK9,DOCK11
DOCK9,LBR
DOCK9,NEB
DOCK9,NSRP1
DOCK9,VIRMA
DOK1,A8K379
DOK1,DOK3
DOK1,EGFR
DOK1,F5GXI6
DOK1,INPP5D
DOK1,ITGB7
DOK1,LYN
DOK1,Q59FK4
DOK1,RASA1
DOK1,RET
DOK1,TEC
DOK2,ACAP2
DOK2,ACTBL2
DOK2,ACTG1
DOK2,APPL1
DOK2,ARPC2
DOK2,CAPZA1
DOK2,CAPZA2
DOK2,CENPM
DOK2,COPRS
DOK2,CORO1B
DOK2,CRK
DOK2,DPP7
DOK2,EIF3M
DOK2,EIF4B
DOK2,EPO
DOK2,FLNA
DOK2,H2BC12
DOK2,H2BC13
DOK2,H2BC14
DOK2,H2BC15
DOK2,H2BC18
DOK2,H2BC5
DOK2,H2BC9
DOK2,H2BS1
DOK2,HSPA4L
DOK2,HVCN1
DOK2,IQCF1
DOK2,IVNS1ABP
DOK2,KIFBP
DOK2,LCK
DOK2,LIMA1
DOK2,MTMR14
DOK2,MYCBP
DOK2,MYO1C
DOK2,NCK1
DOK2,OTUD4
DOK2,PLPBP
DOK2,POT1
DOK2,PRPSAP1
DOK2,RBM10
DOK2,RIOK1
DOK2,RPS21
DOK2,SNRPD1
DOK2,SNRPE
DOK2,SNRPF
DOK2,SPIN1
DOK2,SPINDOC
DOK2,STAT3
DOK2,STK38L
DOK2,TCF25
DOK2,THRAP3
DOK2,TMEM38A
DOK2,TMOD3
DOK2,VARS1
DOK2,VCP
DOK2,YES1
DOK2,ZNRD2
DOK3,A1CF
DOK3,APPL1
DOK3,CRK
DOK3,DOK2
DOK3,DPP8
DOK3,DPP9
DOK3,GRB2
DOK3,MIOS
DOK3,PPIH
DOK3,RBPMS
DOK3,SHC3
DOK3,SHE
DOK3,STAT3
DOK3,TPP2
DOK3,UHRF1BP1L
DOK3,WDR54
DOK4,AHCYL1
DOK4,AHCYL2
DOK4,ANK3
DOK4,CCM2
DOK4,CWC22
DOK4,DDIT4L
DOK4,DOK3
DOK4,EGFR
DOK4,ERBB2
DOK4,GSE1
DOK4,HMG20A
DOK4,INCA1
DOK4,KBTBD6
DOK4,KBTBD7
DOK4,LIX1
DOK4,MIER1
DOK4,OLIG1
DOK4,PAX8
DOK4,PBK
DOK4,PHKG2
DOK4,PTK2
DOK4,RBP7
DOK4,SMARCAD1
DOK4,STAT2
DOK4,SUPT5H
DOK5,AHDC1
DOK5,ATF3
DOK5,CCDC85B
DOK5,CDCA4
DOK5,DOK3
DOK5,EGFR
DOK5,FANCG
DOK5,OLIG1
DOK5,PFDN5
DOK5,RAI2
DOK5,RET
DOK5,SCOC
DOK5,TSC1
DOK5,WIZ
DOK6,PRR22
DOLK,KCNA3
DOLK,TMEM80
DOLPP1,LRRC15
DOLPP1,PKP3
DOLPP1,TCTN2
DOM3Z,EIF2S3
DOM3Z,KLF11
DOM3Z,PECAM1
DOM3Z,SARS1
DOT1L,BRINP1
DOT1L,CKAP5
DOT1L,DKFZP686E10210
DOT1L,EBNA1BP2
DOT1L,H2BC12
DOT1L,IBTK
DOT1L,INTS14
DOT1L,KIF24
DOT1L,MAPK7
DOT1L,MLLT3
DOT1L,MLLT6
DOT1L,NIN
DOT1L,NPM1
DOT1L,PARP16
DOT1L,RPS27A
DOT1L,UBB
DOT1L,VIRMA
DPEP1,APPBP2
DPEP1,KIFBP
DPEP2,CHPF2
DPEP2,CHST12
DPEP2NB,MICOS10-NBL1
DPF1,ACTC1
DPF1,ACTL6A
DPF1,APBB2
DPF1,ARID1A
DPF1,ARID1B
DPF1,ARID2
DPF1,BCL7A
DPF1,BCL7C
DPF1,BICRA
DPF1,BRD1
DPF1,BRD7
DPF1,BRD9
DPF1,CASP6
DPF1,CHAT
DPF1,DMWD
DPF1,DPF2
DPF1,DPF3
DPF1,DR1
DPF1,EIF2S3
DPF1,ERN1
DPF1,GFAP
DPF1,GSN
DPF1,GTF3C3
DPF1,HSPA2
DPF1,LAMP2
DPF1,NDUFA4
DPF1,PBRM1
DPF1,PHF1
DPF1,PHF10
DPF1,PRPF40A
DPF1,Q9Y649
DPF1,RAN
DPF1,RPN1
DPF1,SLC16A1
DPF1,SMARCA4
DPF1,SMARCC1
DPF1,SMARCC2
DPF1,SMARCD2
DPF1,SMARCD3
DPF1,SPRED1
DPF1,SS18
DPF1,SS18L1
DPF1,STK11IP
DPF1,TARDBP
DPF1,TM4SF1
DPF2,ACTC1
DPF2,ACTL6A
DPF2,ACTL6B
DPF2,ARID2
DPF2,B3KNW7
DPF2,BCL7A
DPF2,BCL7B
DPF2,BCL7C
DPF2,BICRA
DPF2,BRD7
DPF2,BRD9
DPF2,DPF3
DPF2,GOLGA6L9
DPF2,HMBOX1
DPF2,HSF2BP
DPF2,JUN
DPF2,KIF20A
DPF2,LDOC1
DPF2,NAF1
DPF2,PBRM1
DPF2,PHF10
DPF2,RELA
DPF2,RINT1
DPF2,RUBCN
DPF2,SMARCA4
DPF2,SMARCC1
DPF2,SMARCC2
DPF2,SMARCD2
DPF2,SS18
DPF2,SS18L1
DPF2,STK11IP
DPF2,TTC23L
DPF2,UBC
DPF2,UGGT1
DPF2,UPF2
DPF2,URI1
DPF2,YAP1
DPF2,ZNF655
DPF3,AGMAT
DPF3,ARID2
DPF3,BCL7C
DPF3,BICRA
DPF3,STK11IP
DPF3,V9H1G0
DPH1,APEX1
DPH1,EFNB2
DPH1,GFOD1
DPH1,KPTN
DPH1,PRPF4
DPH1,SPINT2
DPH1,TFCP2
DPH1,UBC
DPH1,WIPI2
DPH2,CRYGA
DPH2,FAM219B
DPH2,FARS2
DPH2,MAGOH
DPH2,UBC
DPH2,WIPI2
DPH3,ADIPOR1
DPH3,ZNF438
DPM1,AATK
DPM1,AURKB
DPM1,BRD1
DPM1,BRF2
DPM1,CIAO1
DPM1,CIT
DPM1,DPM3
DPM1,ELK1
DPM1,FBXW7
DPM1,ILK
DPM1,JUN
DPM1,KIF14
DPM1,MAGED1
DPM1,MAPK7
DPM1,MEOX2
DPM1,MIDEAS
DPM1,MYC
DPM1,NFKB1
DPM1,PAK1
DPM1,PHLDA3
DPM1,PRKCI
DPM1,PTP4A3
DPM1,RAF1
DPM1,SOCS1
DPM1,TDO2
DPM1,TNFRSF14
DPM1,TUBG1
DPM1,UBC
DPM1,VIRMA
DPM1,WWP2
DPM1,ZBTB16
DPM2,PIGA
DPM2,WLS
DPM3,DPM2
DPM3,SEC22B
DPP4,CXCL12
DPP6,DNAAF2
DPP6,KCND2
DPP7,TRIM33
DPP8,WDR90
DPP9,ABHD12
DPP9,BRK1
DPP9,CLEC5A
DPP9,COL26A1
DPP9,GLB1L3
DPP9,NLRP1
DPPA2,C9JLM1
DPPA2,DKFZP586M1622
DPPA2,EIF1AD
DPPA2,GRIN2C
DPPA2,GSN
DPPA2,K7ESF0
DPPA2,MOAP1
DPPA2,Q9Y649
DPPA2,SETD5
DPPA2,ZNF250
DPPA3,DYNLL2
DPPA3,HAUS7
DPPA3,NUP62
DPPA3,PLEKHG4
DPPA3,SYCE1L
DPPA4,ADD2
DPPA4,ALOX12B
DPPA4,ALOXE3
DPPA4,APOD
DPPA4,BTBD2
DPPA4,CIR1
DPPA4,CRK
DPPA4,DPPA2
DPPA4,EAF1
DPPA4,EIF4A2
DPPA4,FOXR1
DPPA4,GMPPB
DPPA4,GRAP
DPPA4,GRB2
DPPA4,GTPBP3
DPPA4,HAL
DPPA4,HTT
DPPA4,KAT14
DPPA4,L3MBTL3
DPPA4,LDOC1
DPPA4,MAGOH
DPPA4,OSTF1
DPPA4,PLEKHF2
DPPA4,PTPRO
DPPA4,QARS1
DPPA4,RPS6KB1
DPPA4,SAMD1
DPPA4,SDR9C7
DPPA4,SH3GL1
DPPA4,SH3GL3
DPPA4,SNX18
DPPA4,SNX33
DPPA4,SNX9
DPPA4,SPANXN2
DPPA4,TIGD5
DPPA4,TLK1
DPPA4,TNIP1
DPY19L1,CDRT15
DPY19L1,TCTN3
DPY19L3,CACNG4
DPY19L3,DDRGK1
DPY19L3,KLK6
DPY19L3,TCTN3
DPY30,AK8
DPY30,AKAP14
DPY30,APBB1IP
DPY30,ARHGAP24
DPY30,BAP18
DPY30,BEND3
DPY30,BPTF
DPY30,CFAP91
DPY30,CHD3
DPY30,CHORDC1
DPY30,CXXC1
DPY30,DAXX
DPY30,DYDC1
DPY30,FOXK2
DPY30,GATAD2A
DPY30,GTF2I
DPY30,HCFC1
DPY30,HCFC2
DPY30,ICA1L
DPY30,KANSL2
DPY30,KDM2A
DPY30,KDM6A
DPY30,KMT2B
DPY30,KMT2D
DPY30,LIN37
DPY30,LIN9
DPY30,MCF2L2
DPY30,MCRS1
DPY30,MEAF6
DPY30,MEN1
DPY30,MRFAP1
DPY30,MTA1
DPY30,MTA2
DPY30,NCOA6
DPY30,PAGR1
DPY30,PCDHB15
DPY30,PRC1
DPY30,PRRC2B
DPY30,PSMC3
DPY30,PWWP2A
DPY30,RBBP4
DPY30,SAP30
DPY30,SETD1A
DPY30,SETD1B
DPY30,TSPY10
DPY30,TSPY2
DPY30,TSPY3
DPY30,VIRMA
DPY30,WDR5
DPY30,YEATS2
DPY30,ZFYVE19
DPY30,ZNF512B
DPYS,GRIN2C
DPYS,TMEM41B
DPYSL2,ARMC1
DPYSL2,CDCA8
DPYSL2,DGUOK
DPYSL2,DISC1
DPYSL2,DNAAF2
DPYSL2,DPYSL3
DPYSL2,DPYSL4
DPYSL2,DPYSL5
DPYSL2,DYRK1A
DPYSL2,GORASP2
DPYSL2,HAX1
DPYSL2,HTT
DPYSL2,IQCB1
DPYSL2,KLHDC3
DPYSL2,LEF1
DPYSL2,MDP1
DPYSL2,NUFIP1
DPYSL2,RRP7A
DPYSL2,TNIK
DPYSL2,UBC
DPYSL2,VIRMA
DPYSL2,WDR83
DPYSL3,DGUOK
DPYSL3,DISC1
DPYSL3,DNAAF2
DPYSL3,DPYSL5
DPYSL3,HTT
DPYSL3,OTUD6A
DPYSL3,POT1
DPYSL3,RRP7A
DPYSL3,TNIK
DPYSL4,ARHGAP25
DPYSL4,DGUOK
DPYSL4,DNAAF2
DPYSL4,LIPH
DPYSL4,SPRED1
DPYSL4,TGFBR2
DPYSL5,DNAAF2
DPYSL5,FGL1
DPYSL5,KIF14
DPYSL5,Q9Y649
DR1,A0A384ME25
DR1,ANXA8
DR1,ASCL4
DR1,ATXN7
DR1,BAG6
DR1,C14ORF93
DR1,C8ORF48
DR1,CEP162
DR1,CFAP100
DR1,DCAF8
DR1,DPP9
DR1,DRAP1
DR1,EDC4
DR1,FAM117B
DR1,FAM98C
DR1,FAM9A
DR1,GOLGA2P5
DR1,GPSM3
DR1,H3-5
DR1,HES4
DR1,JADE3
DR1,KLF15
DR1,LARP4B
DR1,LOC401296
DR1,LPIN1
DR1,MAGEC3
DR1,MBIP
DR1,MLC1
DR1,NVL
DR1,POLE3
DR1,PSMC3
DR1,Q9H669
DR1,RNF183
DR1,RNF34
DR1,RPP25
DR1,RPS4X
DR1,RUSC1
DR1,RYBP
DR1,SAP30
DR1,SGF29
DR1,SPATA22
DR1,SPPL2B
DR1,STRN4
DR1,SUPT3H
DR1,TACO1
DR1,TADA1
DR1,TADA2A
DR1,TADA2B
DR1,TADA3
DR1,TAF10
DR1,TAF9
DR1,TAF9B
DR1,TIMM44
DR1,TRRAP
DR1,VSX2
DR1,WDR5
DR1,ZDHHC17
DR1,ZNF219
DR1,ZNF488
DR1,ZNF581
DR1,ZNF829
DR1,ZSCAN1
DR1,ZSCAN22
DRAM1,CD164L2
DRAM1,CLRN1
DRAM1,EVI2B
DRAM1,LRRC4C
DRAM1,MS4A7
DRAP1,ARHGEF10L
DRAP1,FOXD3
DRAP1,FOXK2
DRAP1,MCRS1
DRAP1,MORF4L1
DRAP1,PLEKHF2
DRAP1,TAF9
DRAP1,TAF9B
DRAP1,TNFRSF14
DRC3,ZNF250
DRC7,CALR
DRC7,DLST
DRC7,EFHC2
DRC7,NEK7
DRD1,CALY
DRD2,CALM3
DRD2,FLNA
DRD2,GNAI1
DRD2,HEL-S-72
DRD2,PAWR
DRD3,CLIC6
DRD3,FLNA
DRD3,GNAI1
DRD3,GRB2
DRD4,APP
DRD4,ARRB2
DRD4,DRD2
DRD4,GAP43
DRD4,KLHL12
DRD4,METAP2
DRD4,NECAB3
DRD4,STXBP1
DRD5,NBPF19
DRD5,NOTCH2NLA
DRD5,NOTCH2NLC
DRG1,CHORDC1
DRG1,KIF14
DRG2,CEP170
DRG2,EIF4A3
DRG2,HSPA8
DRG2,JMJD7
DRG2,JPH3
DRG2,NAB2
DRG2,RWDD1
DRG2,SCLT1
DRG2,SPRED1
DRG2,TSSK3
DRG2,UBC
DROSHA,CHRNA9
DROSHA,DDX5
DROSHA,DGCR8
DROSHA,GRB2
DROSHA,KHSRP
DROSHA,KIF23
DROSHA,NCK1
DROSHA,SGO1
DROSHA,TRIM66
DROSHA,VIRMA
DROSHA,ZNF512B
DROSHA,ZNFX1
DRP2,DTNA
DSC1,FLG2
DSC1,METTL14
DSC1,METTL3
DSC1,SERPINB12
DSC1,XP32
DSC2,BRWD3
DSC2,TMEM17
DSC2,TMEM216
DSC3,PKP3
DSG1,ANXA2
DSG1,ARG1
DSG1,DCD
DSG1,DSC1
DSG1,FABP5
DSG1,FLG2
DSG1,GH1
DSG1,HRNR
DSG1,KIF14
DSG1,KPRP
DSG1,LARP7
DSG1,LYN
DSG1,METTL14
DSG1,METTL3
DSG1,NME1
DSG1,OTUD4
DSG1,PKP3
DSG1,PLEKHG4B
DSG1,PLK1
DSG1,Q9NZ47
DSG1,S100A14
DSG1,SAMD1
DSG1,SERPINB12
DSG1,STK38L
DSG1,SYDE1
DSG1,SYDE2
DSG1,TGM3
DSG1,USP1
DSG1,VRK3
DSG1,XP32
DSG2,DSC2
DSG2,FLNA
DSG2,KIF14
DSG2,LIMA1
DSG2,MYO18A
DSG2,MYO19
DSG2,MYO5C
DSG2,PKP3
DSG2,PRC1
DSG2,PRKD1
DSG2,TMEM17
DSG2,TMEM216
DSG2,TPTE
DSG2,TRIM66
DSG2,VIRMA
DSG3,PKP3
DSG4,LACC1
DSG4,OR51E2
DSG4,P2RY8
DSG4,ST6GALNAC3
DSN1,ADNP
DSN1,ATP5PB
DSN1,BAG6
DSN1,BGN
DSN1,CCDC102A
DSN1,CENPC
DSN1,CHAF1B
DSN1,CHAMP1
DSN1,COL26A1
DSN1,EHMT1
DSN1,EHMT2
DSN1,EXOC6
DSN1,EXOC7
DSN1,HGS
DSN1,ICAM5
DSN1,ICE2
DSN1,KLF11
DSN1,MIS12
DSN1,MLF1
DSN1,NUF2
DSN1,POLR3B
DSN1,PPP1CC
DSN1,PURG
DSN1,RPS19BP1
DSN1,SCAI
DSN1,SGO1
DSN1,SKA2
DSN1,SPC24
DSN1,SUGT1
DSN1,TTC3
DSN1,WIZ
DSN1,YBEY
DSN1,ZNF644
DSP,AHI1
DSP,AKR1B1
DSP,AKT1
DSP,ANLN
DSP,ANXA2
DSP,ARG1
DSP,AURKB
DSP,AXL
DSP,BLMH
DSP,BRAF
DSP,CALML5
DSP,CAND1
DSP,CASP14
DSP,CEP128
DSP,CEP152
DSP,CEP72
DSP,CHMP4B
DSP,CHMP4C
DSP,CIT
DSP,CNTRL
DSP,CNTROB
DSP,COPS5
DSP,CSTA
DSP,CUL2
DSP,DES
DSP,DSC1
DSP,DSG1
DSP,DUSP1
DSP,DUSP4
DSP,ECT2
DSP,ENO3
DSP,FABP5
DSP,FES
DSP,FLG2
DSP,FOXA3
DSP,FOXE1
DSP,GAB1
DSP,GABARAPL1
DSP,GH1
DSP,HEATR3
DSP,HRNR
DSP,IKBKE
DSP,IQCB1
DSP,JAK1
DSP,JUP
DSP,KIF14
DSP,KIF20A
DSP,KIF23
DSP,KPRP
DSP,KRT1
DSP,LARP7
DSP,LCK
DSP,LYN
DSP,MAP1LC3A
DSP,MAP1LC3B
DSP,MAP2K2
DSP,MAP3K8
DSP,MAPRE1
DSP,MCM5
DSP,METTL14
DSP,METTL3
DSP,MTMR9
DSP,MYC
DSP,NAP1L4
DSP,NCK1
DSP,NEDD8
DSP,NFKB1
DSP,NFKB2
DSP,NFKBIB
DSP,NINL
DSP,NME1
DSP,OFD1
DSP,PCID2
DSP,PKP4
DSP,PPP4C
DSP,PRC1
DSP,PRKCE
DSP,PRKD1
DSP,PSTPIP1
DSP,RELB
DSP,S100A14
DSP,SEC16A
DSP,SEC22A
DSP,SERPINB12
DSP,SH3GL3
DSP,SNCA
DSP,STK24
DSP,TELO2
DSP,TGM3
DSP,TUBG1
DSP,UBAC1
DSP,UBC
DSP,VCP
DSP,VIRMA
DSP,WTAP
DSP,XP32
DSP,ZNRD2
DST,ANLN
DST,C1QTNF9
DST,CAPZA2
DST,CELSR3
DST,CEP63
DST,DCTN1
DST,DISC1
DST,ITSN2
DST,KIAA1549
DST,LIMA1
DST,MAGEA1
DST,MOB1B
DST,MYBPC2
DST,MYO18A
DST,PAK2
DST,PPP1CB
DST,PRKD2
DST,PUF60
DST,RNPS1
DST,SH3BP5
DST,TCTE1
DST,TMEM17
DST,TNIK
DST,TRAF3IP1
DST,VIRMA
DSTN,ACTG1
DSTN,GH1
DSTN,IKBKE
DSTN,JUN
DSTN,KIF14
DSTN,MYO18A
DSTN,MYO1C
DSTN,PINX1
DSTN,PPP1CB
DSTN,PS1TP5BP1
DSTN,RRBP1
DSTN,TNIK
DSTN,VIRMA
DSTYK,B3GNT3
DTNA,ADRA1D
DTNA,APPL1
DTNA,CARM1
DTNA,DMD
DTNA,FYCO1
DTNA,GFI1B
DTNA,NMT1
DTNA,POTEI
DTNA,SGF29
DTNA,SNTB1
DTNA,SNTB2
DTNA,SNTG2
DTNA,SPZ1
DTNA,STAT3
DTNA,SYNM
DTNA,TIAM1
DTNA,TNIP2
DTNA,UTRN
DTNA,ZGPAT
DTNB,ABI2
DTNB,BEGAIN
DTNB,CARM1
DTNB,CASK
DTNB,CBY2
DTNB,CCDC196
DTNB,CCDC85B
DTNB,CCDC88B
DTNB,CCHCR1
DTNB,CEP128
DTNB,CEP55
DTNB,CEP63
DTNB,CTBP2
DTNB,DEUP1
DTNB,DMD
DTNB,DTNA
DTNB,FAM167A
DTNB,FSD2
DTNB,HEL-S-70
DTNB,HMG20A
DTNB,INSYN1
DTNB,KIF5A
DTNB,KRT15
DTNB,KRT27
DTNB,KRT35
DTNB,KRT38
DTNB,KRT40
DTNB,LURAP1
DTNB,MB21D2
DTNB,NDEL1
DTNB,NUP62
DTNB,PPFIBP2
DTNB,PRKAR1B
DTNB,SGF29
DTNB,SKA1
DTNB,SNTB1
DTNB,SNTB2
DTNB,SNTG2
DTNB,SPZ1
DTNB,SSBP3
DTNB,TRIM27
DTNB,TSACC
DTNB,UTRN
DTNB,VCP
DTNB,VPS52
DTNB,ZBTB9
